Year,NOC,Total,Gold,Historical_Medals,Total_Events,Total_Participants,Gender_Ratio,Is_Host
1996,USA,101.0,44.0,1893.0,263,647,0.5780525502318392,1
2000,USA,93.0,37.0,1994.0,265,586,0.568259385665529,0
2004,USA,101.0,36.0,2087.0,254,533,0.5234521575984991,0
2008,USA,112.0,36.0,2188.0,258,587,0.5195911413969335,0
2012,USA,104.0,48.0,2300.0,245,529,0.4933837429111531,0
2016,USA,121.0,46.0,2404.0,245,555,0.4756756756756757,0
2020,USA,113.0,39.0,2525.0,274,633,0.4628751974723539,0
2024,USA,126.0,40.0,2638.0,275,619,0.4701130856219709,0
1996,UZB,2.0,0.0,0.0,70,71,0.8873239436619719,0
2000,UZB,4.0,1.0,2.0,69,70,0.7428571428571429,0
2004,UZB,5.0,2.0,6.0,71,69,0.7391304347826086,0
2008,UZB,4.0,0.0,11.0,67,56,0.7321428571428571,0
2012,UZB,3.0,0.0,15.0,52,53,0.6792452830188679,0
2016,UZB,13.0,4.0,18.0,69,70,0.6714285714285714,0
2020,UZB,5.0,3.0,31.0,69,67,0.5522388059701493,0
2024,UZB,13.0,8.0,36.0,71,88,0.6477272727272727,0
1988,VAN,0.0,0.0,0.0,6,4,0.75,0
1992,VAN,0.0,0.0,0.0,8,6,0.6666666666666666,0
1996,VAN,0.0,0.0,0.0,4,4,0.75,0
2000,VAN,0.0,0.0,0.0,3,3,0.6666666666666666,0
2004,VAN,0.0,0.0,0.0,2,2,0.5,0
2008,VAN,0.0,0.0,0.0,3,3,0.3333333333333333,0
2012,VAN,0.0,0.0,0.0,5,5,0.6,0
2016,VAN,0.0,0.0,0.0,4,4,1.0,0
2020,VAN,0.0,0.0,0.0,3,3,1.0,0
2024,VAN,0.0,0.0,0.0,6,6,0.3333333333333333,0
1932,VEN,0.0,0.0,0.0,1,1,1.0,0
1948,VEN,0.0,0.0,0.0,2,1,1.0,0
1952,VEN,1.0,0.0,0.0,37,38,0.9473684210526315,0
1956,VEN,0.0,0.0,1.0,16,22,1.0,0
1960,VEN,1.0,0.0,1.0,26,36,0.8611111111111112,0
1964,VEN,0.0,0.0,2.0,16,16,0.9375,0
1968,VEN,1.0,1.0,2.0,17,23,1.0,0
1972,VEN,0.0,0.0,3.0,27,23,0.8695652173913043,0
1976,VEN,1.0,0.0,3.0,35,32,0.71875,0
1980,VEN,1.0,0.0,4.0,20,37,1.0,0
1984,VEN,3.0,0.0,5.0,29,26,0.9615384615384616,0
1988,VEN,0.0,0.0,8.0,15,17,0.8823529411764706,0
1992,VEN,0.0,0.0,8.0,16,26,0.8461538461538461,0
1996,VEN,0.0,0.0,8.0,36,39,0.8717948717948718,0
2000,VEN,0.0,0.0,8.0,49,50,0.72,0
2004,VEN,2.0,0.0,8.0,51,48,0.6875,0
2008,VEN,1.0,0.0,10.0,83,108,0.5277777777777778,0
2012,VEN,1.0,1.0,11.0,70,68,0.6176470588235294,0
2016,VEN,3.0,0.0,12.0,77,85,0.7176470588235294,0
2020,VEN,4.0,1.0,15.0,35,43,0.6976744186046512,0
2024,VEN,0.0,0.0,19.0,32,31,0.5483870967741935,0
1980,VIE,0.0,0.0,0.0,31,29,0.7241379310344828,0
1988,VIE,0.0,0.0,0.0,12,9,0.8888888888888888,0
1992,VIE,0.0,0.0,0.0,10,7,0.2857142857142857,0
1996,VIE,0.0,0.0,0.0,6,6,0.5,0
2000,VIE,1.0,0.0,0.0,7,7,0.42857142857142855,0
2004,VIE,0.0,0.0,1.0,10,11,0.5454545454545454,0
2008,VIE,1.0,0.0,1.0,18,13,0.5384615384615384,0
2012,VIE,1.0,0.0,2.0,23,18,0.3333333333333333,0
2016,VIE,2.0,1.0,3.0,24,22,0.45454545454545453,0
2020,VIE,0.0,0.0,5.0,21,18,0.4444444444444444,0
2024,VIE,0.0,0.0,5.0,19,15,0.26666666666666666,0
1988,VIN,0.0,0.0,0.0,6,6,0.8333333333333334,0
1992,VIN,0.0,0.0,0.0,5,6,0.6666666666666666,0
1996,VIN,0.0,0.0,0.0,6,8,0.875,0
2000,VIN,0.0,0.0,0.0,4,4,0.5,0
2004,VIN,0.0,0.0,0.0,3,3,0.6666666666666666,0
2008,VIN,0.0,0.0,0.0,2,2,0.5,0
2012,VIN,0.0,0.0,0.0,3,3,0.6666666666666666,0
2016,VIN,0.0,0.0,0.0,4,4,0.5,0
2020,VIN,0.0,0.0,0.0,3,3,0.3333333333333333,0
2024,VIN,0.0,0.0,0.0,4,4,0.5,0
1952,VNM,0.0,0.0,0.0,7,8,1.0,0
1956,VNM,0.0,0.0,0.0,4,6,1.0,0
1960,VNM,0.0,0.0,0.0,5,3,1.0,0
1964,VNM,0.0,0.0,0.0,14,15,1.0,0
1968,VNM,0.0,0.0,0.0,7,9,0.7777777777777778,0
1972,VNM,0.0,0.0,0.0,1,2,1.0,0
1960,WIF,0.0,0.0,0.0,13,13,1.0,0
1984,YEM,0.0,0.0,0.0,3,2,1.0,0
1988,YEM,0.0,0.0,0.0,12,13,1.0,0
1992,YEM,0.0,0.0,0.0,8,8,1.0,0
1996,YEM,0.0,0.0,0.0,4,4,1.0,0
2000,YEM,0.0,0.0,0.0,2,2,0.5,0
2004,YEM,0.0,0.0,0.0,3,3,1.0,0
2008,YEM,0.0,0.0,0.0,8,5,0.8,0
2012,YEM,0.0,0.0,0.0,4,4,0.75,0
2016,YEM,0.0,0.0,0.0,3,3,0.6666666666666666,0
2020,YEM,0.0,0.0,0.0,6,5,0.6,0
2024,YEM,0.0,0.0,0.0,4,4,0.75,0
1920,YUG,0.0,0.0,0.0,1,15,1.0,0
1924,YUG,2.0,2.0,0.0,27,42,1.0,0
1928,YUG,5.0,1.0,2.0,21,34,1.0,0
1932,YUG,0.0,0.0,7.0,1,1,1.0,0
1936,YUG,1.0,0.0,7.0,59,93,0.8387096774193549,0
1948,YUG,2.0,0.0,8.0,35,90,0.8777777777777778,0
1952,YUG,3.0,1.0,10.0,48,87,0.8850574712643678,0
1956,YUG,3.0,0.0,13.0,16,35,0.9142857142857143,0
1960,YUG,2.0,1.0,16.0,64,116,0.9224137931034483,0
1964,YUG,5.0,2.0,18.0,32,75,0.96,0
1968,YUG,8.0,3.0,23.0,54,69,0.855072463768116,0
1972,YUG,5.0,2.0,31.0,73,126,0.8968253968253969,0
1976,YUG,8.0,2.0,36.0,52,88,0.9431818181818182,0
1980,YUG,9.0,2.0,44.0,69,163,0.8343558282208589,0
1984,YUG,18.0,7.0,53.0,53,139,0.7553956834532374,0
1988,YUG,12.0,3.0,71.0,72,155,0.7548387096774194,0
1964,ZAM,0.0,0.0,0.0,13,12,0.9166666666666666,0
1968,ZAM,0.0,0.0,0.0,5,7,1.0,0
1972,ZAM,0.0,0.0,0.0,12,11,0.7272727272727273,0
1980,ZAM,0.0,0.0,0.0,25,37,1.0,0
1984,ZAM,1.0,0.0,0.0,18,16,1.0,0
1988,ZAM,0.0,0.0,1.0,11,29,1.0,0
1992,ZAM,0.0,0.0,1.0,11,9,0.8888888888888888,0
1996,ZAM,1.0,0.0,1.0,8,8,0.875,0
2000,ZAM,0.0,0.0,2.0,8,8,0.75,0
2004,ZAM,0.0,0.0,2.0,6,6,0.6666666666666666,0
2008,ZAM,0.0,0.0,2.0,8,8,0.75,0
2012,ZAM,0.0,0.0,2.0,7,7,0.7142857142857143,0
2016,ZAM,0.0,0.0,2.0,7,7,0.7142857142857143,0
2020,ZAM,0.0,0.0,2.0,10,30,0.2,0
2024,ZAM,1.0,0.0,2.0,8,31,0.2903225806451613,0
1928,ZIM,0.0,0.0,0.0,2,2,1.0,0
1960,ZIM,0.0,0.0,0.0,6,4,0.0,0
1964,ZIM,0.0,0.0,0.0,15,29,0.8620689655172413,0
1980,ZIM,1.0,1.0,0.0,30,42,0.5476190476190477,0
1984,ZIM,0.0,0.0,1.0,18,15,0.8,0
1988,ZIM,0.0,0.0,1.0,38,29,0.7931034482758621,0
1992,ZIM,0.0,0.0,1.0,22,19,0.5263157894736842,0
1996,ZIM,0.0,0.0,1.0,15,13,0.9230769230769231,0
2000,ZIM,0.0,0.0,1.0,19,16,0.6875,0
2004,ZIM,3.0,1.0,1.0,11,12,0.75,0
2008,ZIM,4.0,1.0,4.0,15,13,0.6153846153846154,0
2012,ZIM,0.0,0.0,8.0,8,7,0.5714285714285714,0
2016,ZIM,0.0,0.0,8.0,13,30,0.3,0
2020,ZIM,0.0,0.0,8.0,5,5,0.8,0
2024,ZIM,0.0,0.0,8.0,6,7,0.7142857142857143,0
